Name,Sector,Asset Class,Market Value,Weight (%),Notional Value,Par Value,CUSIP,ISIN,SEDOL,Price,Location,Exchange,Currency,Duration,YTM (%),FX Rate,Maturity,Coupon (%),Mod. Duration,Yield to Call (%),Yield to Worst (%),Real Duration,Real YTM (%),Market Currency,Effective Date,Accrual Date
"KANSAS ST DEPT TRANSN HWY REV","State Tax-Backed","Fixed Income","900,781.84","0.24","900,781.84","840,000.00","485424QA6","US485424QA68","-","106.90","United States","-","USD","1.40","0.18","1.00","Sep 01, 2022","5.00","1.40","-","0.18","1.40","0.18","USD","Sep 16, 2015","Sep 16, 2015"
"NEW JERSEY ECONOMIC DEV AUTH R","State Tax-Backed","Fixed Income","900,225.15","0.24","900,225.15","860,000.00","645918U84","US645918U843","-","104.34","United States","-","USD","0.92","0.33","1.00","Mar 01, 2022","5.00","0.92","-","0.33","0.92","0.33","USD","Jan 31, 2013","Jan 31, 2013"
"ILLINOIS ST","State Tax-Backed","Fixed Income","868,806.16","0.23","868,806.16","800,000.00","452152P62","US452152P627","-","106.60","United States","-","USD","1.54","0.84","1.00","Nov 01, 2022","5.00","1.52","-","0.84","1.52","0.84","USD","Nov 08, 2017","Nov 08, 2017"
"ALABAMA ST","State Tax-Backed","Fixed Income","847,152.23","0.22","847,152.23","790,000.00","010411AF3","US010411AF39","-","106.48","United States","-","USD","1.32","0.19","1.00","Aug 01, 2022","5.00","1.31","-","0.19","1.31","0.19","USD","Aug 06, 2014","Aug 06, 2014"
"HAMPTON RDS VA TRANSN ACCOUNTA","Local Tax-Backed","Fixed Income","841,382.28","0.22","841,382.28","785,000.00","40934TAU7","US40934TAU79","-","106.02","United States","-","USD","1.23","0.24","1.00","Jul 01, 2022","5.00","1.23","-","0.24","1.23","0.24","USD","Dec 17, 2019","Dec 17, 2019"
"COLUMBUS OHIO","Prerefund/Escrow","Fixed Income","826,100.70","0.22","826,100.70","770,000.00","1994916V8","US1994916V80","-","106.73","United States","-","USD","1.36","0.15","1.00","Aug 15, 2022","5.00","1.35","-","0.15","1.35","0.15","USD","Jul 24, 2012","Jul 24, 2012"
"DELAWARE ST","State Tax-Backed","Fixed Income","823,139.02","0.22","823,139.02","785,000.00","246381GQ4","US246381GQ44","-","104.53","United States","-","USD","0.92","0.15","1.00","Mar 01, 2022","5.00","0.92","-","0.15","0.92","0.15","USD","Mar 16, 2016","Mar 16, 2016"
"DALLAS TEX AREA RAPID TRAN SAL","Local Tax-Backed","Fixed Income","810,983.12","0.21","810,983.12","740,000.00","235241SE7","US235241SE70","-","108.01","United States","-","USD","1.62","0.23","1.00","Dec 01, 2022","5.00","1.61","-","0.23","1.61","0.23","USD","Sep 21, 2016","Sep 21, 2016"
"SEATTLE WASH","Local Tax-Backed","Fixed Income","804,738.80","0.21","804,738.80","750,000.00","812627AF4","US812627AF46","-","104.88","United States","-","USD","0.98","0.19","1.00","Apr 01, 2022","5.00","0.98","-","0.19","0.98","0.19","USD","May 25, 2016","May 25, 2016"
"ARIZONA ST TRANSN BRD HWY REV","State Tax-Backed","Fixed Income","799,289.24","0.21","799,289.24","745,000.00","040654VE2","US040654VE20","-","106.12","United States","-","USD","1.23","0.16","1.00","Jul 01, 2022","5.00","1.23","-","0.16","1.23","0.16","USD","Jan 29, 2013","Jan 29, 2013"
"MASSACHUSETTS ST SCH BLDG AUTH","State Tax-Backed","Fixed Income","792,956.29","0.21","792,956.29","740,000.00","576000YE7","US576000YE70","-","106.60","United States","-","USD","1.36","0.24","1.00","Aug 15, 2022","5.00","1.35","-","0.24","1.35","0.24","USD","Aug 16, 2012","Aug 16, 2012"
"OHIO ST WTR DEV AUTH WTR POLLU","Utility","Fixed Income","789,950.76","0.21","789,950.76","720,000.00","67766WVN9","US67766WVN90","-","108.13","United States","-","USD","1.62","0.16","1.00","Dec 01, 2022","5.00","1.61","-","0.16","1.61","0.16","USD","May 01, 2014","May 01, 2014"
"UTAH TRAN AUTH SALES TAX REV","Prerefund/Escrow","Fixed Income","788,695.34","0.21","788,695.34","735,000.00","917567CN7","US917567CN76","-","105.92","United States","-","USD","1.19","0.15","1.00","Jun 15, 2022","5.00","1.19","-","0.15","1.19","0.15","USD","Nov 28, 2012","Nov 28, 2012"
"AUSTIN TEX ELEC UTIL SYS REV","Utility","Fixed Income","784,388.07","0.21","784,388.07","715,000.00","052414PD5","US052414PD58","-","107.90","United States","-","USD","1.57","0.17","1.00","Nov 15, 2022","5.00","1.57","-","0.17","1.57","0.17","USD","May 01, 2015","Jun 02, 2015"
"MICHIGAN ST","State Tax-Backed","Fixed Income","778,590.05","0.21","778,590.05","710,000.00","594612CN1","US594612CN11","-","107.66","United States","-","USD","1.54","0.20","1.00","Nov 01, 2022","5.00","1.53","-","0.20","1.53","0.20","USD","Jun 30, 2016","Jun 30, 2016"
"NEW JERSEY ECONOMIC DEV AUTH R","State Tax-Backed","Fixed Income","771,464.16","0.20","771,464.16","705,000.00","64577BD68","US64577BD689","-","107.43","United States","-","USD","1.54","0.34","1.00","Nov 01, 2022","5.00","1.53","-","0.34","1.53","0.34","USD","Jan 23, 2017","Jan 23, 2017"
"ATLANTA GA WTR & WASTE WTR REV","Utility","Fixed Income","767,857.44","0.20","767,857.44","700,000.00","047870MQ0","US047870MQ04","-","107.69","United States","-","USD","1.54","0.18","1.00","Nov 01, 2022","5.00","1.53","-","0.18","1.53","0.18","USD","Mar 12, 2015","Mar 12, 2015"
"NEW JERSEY ST EDL FACS AUTH RE","Education","Fixed Income","751,468.53","0.20","751,468.53","700,000.00","646066HU7","US646066HU73","-","106.19","United States","-","USD","1.23","0.11","1.00","Jul 01, 2022","5.00","1.23","-","0.11","1.23","0.11","USD","May 15, 2015","May 15, 2015"
"FLORIDA ST BRD ED LOTTERY REV","State Tax-Backed","Fixed Income","745,463.65","0.20","745,463.65","695,000.00","341507P21","US341507P213","-","106.09","United States","-","USD","1.23","0.18","1.00","Jul 01, 2022","5.00","1.23","-","0.18","1.23","0.18","USD","Jun 23, 2016","Jun 23, 2016"
"METROPOLITAN TRANSN AUTH N Y R","Transportation","Fixed Income","741,784.80","0.20","741,784.80","680,000.00","59259YPM5","US59259YPM56","-","107.09","United States","-","USD","1.54","0.55","1.00","Nov 01, 2022","5.00","1.53","-","0.55","1.53","0.55","USD","May 09, 2012","May 09, 2012"
"CONNECTICUT ST","State Tax-Backed","Fixed Income","735,215.20","0.19","735,215.20","670,000.00","20772J3R1","US20772J3R16","-","107.51","United States","-","USD","1.49","0.16","1.00","Oct 15, 2022","5.00","1.49","-","0.16","1.49","0.16","USD","Oct 26, 2016","Oct 26, 2016"
"CONNECTICUT ST","State Tax-Backed","Fixed Income","727,212.02","0.19","727,212.02","675,000.00","20772JXZ0","US20772JXZ01","-","106.29","United States","-","USD","1.59","0.15","1.00","Nov 15, 2022","4.00","1.58","-","0.15","1.58","0.15","USD","Dec 10, 2014","Dec 10, 2014"
"NEW YORK N Y","Local Tax-Backed","Fixed Income","723,077.41","0.19","723,077.41","660,000.00","64966MGU7","US64966MGU71","-","107.97","United States","-","USD","1.62","0.25","1.00","Dec 01, 2022","5.00","1.61","-","0.25","1.61","0.25","USD","Dec 20, 2016","Dec 20, 2016"
"ARIZONA ST CTFS PARTN","State Tax-Backed","Fixed Income","713,217.84","0.19","713,217.84","665,000.00","040588D85","US040588D858","-","106.92","United States","-","USD","1.40","0.17","1.00","Sep 01, 2022","5.00","1.40","-","0.17","1.40","0.17","USD","Jul 29, 2015","Jul 29, 2015"
"RHODE ISLAND ST COMM CORP REV","Transportation","Fixed Income","712,742.94","0.19","712,742.94","665,000.00","762232AE6","US762232AE66","-","105.79","United States","-","USD","1.19","0.25","1.00","Jun 15, 2022","5.00","1.19","-","0.25","1.19","0.25","USD","Jun 14, 2016","Jun 14, 2016"
"MINNESOTA ST","State Tax-Backed","Fixed Income","708,116.64","0.19","708,116.64","660,000.00","6041294F0","US6041294F04","-","106.54","United States","-","USD","1.32","0.15","1.00","Aug 01, 2022","5.00","1.31","-","0.15","1.31","0.15","USD","Aug 21, 2014","Aug 21, 2014"
"MARYLAND ST","State Tax-Backed","Fixed Income","707,839.70","0.19","707,839.70","660,000.00","574193KL1","US574193KL12","-","106.50","United States","-","USD","1.32","0.18","1.00","Aug 01, 2022","5.00","1.31","-","0.18","1.31","0.18","USD","Aug 05, 2014","Aug 05, 2014"
"UTAH ST BLDG OWNERSHIP AUTH LE","State Tax-Backed","Fixed Income","707,816.97","0.19","707,816.97","660,000.00","917547ZN4","US917547ZN41","-","105.44","United States","-","USD","1.11","0.22","1.00","May 15, 2022","5.00","1.10","-","0.22","1.10","0.22","USD","Dec 28, 2017","Dec 28, 2017"
"PHOENIX AZ CIVIC IMPT CORP WTR SYS","Utility","Fixed Income","707,663.20","0.19","707,663.20","660,000.00","71883RNF6","US71883RNF63","-","106.06","United States","-","USD","1.23","0.21","1.00","Jul 01, 2022","5.00","1.23","-","0.21","1.23","0.21","USD","Dec 17, 2014","Dec 17, 2014"
"ILLINOIS ST TOLL HWY AUTH TOLL","Transportation","Fixed Income","706,304.11","0.19","706,304.11","645,000.00","452252HP7","US452252HP77","-","107.92","United States","-","USD","1.62","0.28","1.00","Dec 01, 2022","5.00","1.61","-","0.28","1.61","0.28","USD","Feb 26, 2014","Feb 26, 2014"
"OHIO ST UNIV GEN RCPTS","Education","Fixed Income","696,469.29","0.18","696,469.29","635,000.00","677632ZQ7","US677632ZQ77","-","108.10","United States","-","USD","1.62","0.18","1.00","Dec 01, 2022","5.00","1.61","-","0.18","1.61","0.18","USD","Oct 06, 2010","Oct 06, 2010"
"CONNECTICUT ST HEALTH & EDL FA","Education","Fixed Income","692,171.02","0.18","692,171.02","645,000.00","20774YX36","US20774YX362","-","106.15","United States","-","USD","1.23","0.14","1.00","Jul 01, 2022","5.00","1.23","-","0.14","1.23","0.14","USD","Jun 07, 2017","Jun 07, 2017"
"IOWA ST SPL OBLIG","State Tax-Backed","Fixed Income","691,913.90","0.18","691,913.90","645,000.00","46257TDZ9","US46257TDZ93","-","105.69","United States","-","USD","1.15","0.18","1.00","Jun 01, 2022","5.00","1.15","-","0.18","1.15","0.18","USD","Jul 28, 2016","Jul 28, 2016"
"NEVADA ST","State Tax-Backed","Fixed Income","691,876.97","0.18","691,876.97","660,000.00","641461YE2","US641461YE25","-","104.50","United States","-","USD","0.92","0.18","1.00","Mar 01, 2022","5.00","0.92","-","0.18","0.92","0.18","USD","Apr 09, 2013","Apr 09, 2013"
"NEW YORK N Y CITY TRANSITIONAL","Local Tax-Backed","Fixed Income","685,691.19","0.18","685,691.19","625,000.00","64971WPL8","US64971WPL80","-","107.71","United States","-","USD","1.54","0.17","1.00","Nov 01, 2022","5.00","1.53","-","0.17","1.53","0.17","USD","Mar 12, 2015","Mar 12, 2015"
"SOUTH CAROLINA TRANSN INFRASTR","State Tax-Backed","Fixed Income","683,215.67","0.18","683,215.67","625,000.00","837152SJ7","US837152SJ75","-","106.90","United States","-","USD","1.46","0.43","1.00","Oct 01, 2022","5.00","1.45","-","0.43","1.45","0.43","USD","Nov 01, 2012","Nov 01, 2012"
"TEXAS ST","State Tax-Backed","Fixed Income","674,798.89","0.18","674,798.89","615,000.00","882723MW6","US882723MW62","-","107.31","United States","-","USD","1.46","0.17","1.00","Oct 01, 2022","5.00","1.45","-","0.17","1.45","0.17","USD","Jul 02, 2014","Jul 02, 2014"
"WISCONSIN ST","State Tax-Backed","Fixed Income","674,617.61","0.18","674,617.61","615,000.00","97705L6P7","US97705L6P76","-","107.69","United States","-","USD","1.54","0.18","1.00","Nov 01, 2022","5.00","1.53","-","0.18","1.53","0.18","USD","Sep 03, 2014","Sep 03, 2014"
"VIRGINIA ST","State Tax-Backed","Fixed Income","670,382.96","0.18","670,382.96","625,000.00","928109R74","US928109R744","-","105.68","United States","-","USD","1.15","0.19","1.00","Jun 01, 2022","5.00","1.15","-","0.19","1.15","0.19","USD","Nov 10, 2016","Nov 10, 2016"
"NEW YORK N Y","Local Tax-Backed","Fixed Income","669,953.31","0.18","669,953.31","625,000.00","64966LRH6","US64966LRH68","-","106.44","United States","-","USD","1.32","0.22","1.00","Aug 01, 2022","5.00","1.31","-","0.22","1.31","0.22","USD","Sep 04, 2014","Sep 04, 2014"
"SAN ANTONIO TEX INDPT SCH DIST","School Districts","Fixed Income","660,406.04","0.17","660,406.04","630,000.00","796269VK1","US796269VK18","-","104.27","United States","-","USD","0.88","0.19","1.00","Feb 15, 2022","5.00","0.88","-","0.19","0.88","0.19","USD","May 01, 2015","Jun 09, 2015"
"KING CNTY WASH","Local Tax-Backed","Fixed Income","658,397.90","0.17","658,397.90","600,000.00","49474FBJ8","US49474FBJ84","-","108.15","United States","-","USD","1.62","0.15","1.00","Dec 01, 2022","5.00","1.61","-","0.15","1.61","0.15","USD","Aug 14, 2012","Aug 14, 2012"
"UNIVERSITY WASH UNIV REVS","Education","Fixed Income","652,387.95","0.17","652,387.95","595,000.00","91523NPG5","US91523NPG50","-","108.06","United States","-","USD","1.62","0.20","1.00","Dec 01, 2022","5.00","1.61","-","0.20","1.61","0.20","USD","Sep 23, 2015","Sep 23, 2015"
"CALIFORNIA ST","State Tax-Backed","Fixed Income","650,298.53","0.17","650,298.53","590,000.00","13063BQD7","US13063BQD72","-","107.68","United States","-","USD","1.45","0.18","1.00","Oct 01, 2022","5.25","1.44","-","0.18","1.44","0.18","USD","Oct 27, 2011","Oct 27, 2011"
"NORTH CAROLINA ST","State Tax-Backed","Fixed Income","649,373.68","0.17","649,373.68","605,000.00","6582563G5","US6582563G59","-","105.75","United States","-","USD","1.15","0.13","1.00","Jun 01, 2022","5.00","1.15","-","0.13","1.15","0.13","USD","Aug 01, 2018","Aug 01, 2018"
"METROPOLITAN TRANSN AUTH N Y R","Transportation","Fixed Income","648,902.51","0.17","648,902.51","595,000.00","59259YWW5","US59259YWW55","-","107.25","United States","-","USD","1.57","0.55","1.00","Nov 15, 2022","5.00","1.57","-","0.55","1.57","0.55","USD","Nov 15, 2012","Nov 15, 2012"
"WISCONSIN ST GEN FD ANNUAL APP","State Tax-Backed","Fixed Income","643,783.80","0.17","643,783.80","600,000.00","977100GK6","US977100GK65","-","105.30","United States","-","USD","1.07","0.18","1.00","May 01, 2022","5.00","1.06","-","0.18","1.06","0.18","USD","Jan 31, 2019","Jan 31, 2019"
"MARYLAND ST","State Tax-Backed","Fixed Income","643,490.64","0.17","643,490.64","600,000.00","574193KT4","US574193KT48","-","106.50","United States","-","USD","1.32","0.18","1.00","Aug 01, 2022","5.00","1.31","-","0.18","1.31","0.18","USD","Aug 05, 2014","Aug 05, 2014"
"ARKANSAS ST","State Tax-Backed","Fixed Income","642,066.38","0.17","642,066.38","585,000.00","041042YZ9","US041042YZ96","-","107.34","United States","-","USD","1.46","0.15","1.00","Oct 01, 2022","5.00","1.45","-","0.15","1.45","0.15","USD","Dec 01, 2014","Dec 01, 2014"
"VIRGINIA COMWLTH TRANSN BRD","Transportation","Fixed Income","641,574.27","0.17","641,574.27","615,000.00","927790DC6","US927790DC68","-","104.20","United States","-","USD","0.96","0.18","1.00","Mar 15, 2022","4.50","0.96","-","0.18","0.96","0.18","USD","Mar 01, 2012","Mar 01, 2012"
