Ticker,Name,Sector,Asset Class,Market Value,Weight (%),Notional Value,Shares,CUSIP,ISIN,SEDOL,Price,Location,Exchange,Currency,FX Rate,Market Currency
"ERF","EUROFINS SCIENTIFIC","Health Care","Equity","5,041.52","0.08","5,041.52","50.00","-","FR0014000MR3","BNDPYV1","100.01","France","Nyse Euronext - Euronext Paris","USD","0.82","EUR"
"1113","CK ASSET HOLDINGS LTD","Real Estate","Equity","5,020.21","0.08","5,020.21","982.00","-","KYG2177B1014","BYZQ077","5.11","Hong Kong","Hong Kong Exchanges And Clearing Ltd","USD","7.75","HKD"
"WPP","WPP PLC","Communication","Equity","5,018.38","0.08","5,018.38","466.00","-","JE00B8KF9B49","B8KF9B4","10.77","United Kingdom","London Stock Exchange","USD","0.73","GBP"
"4684","OBIC LTD","Information Technology","Equity","5,015.34","0.08","5,015.34","27.00","S61367496","JP3173400007","6136749","189.24","Japan","Tokyo Stock Exchange","USD","104.31","JPY"
"HLMA","HALMA PLC","Information Technology","Equity","5,000.11","0.08","5,000.11","144.00","S04052072","GB0004052071","0405207","34.64","United Kingdom","London Stock Exchange","USD","0.73","GBP"
"ARGX","ARGENX","Health Care","Equity","4,992.81","0.08","4,992.81","17.00","-","NL0010832176","BNHKYX4","294.09","Belgium","Nyse Euronext - Euronext Brussels","USD","0.82","EUR"
"JPY","JPY CASH","Cash and/or Derivatives","Cash","4,959.92","0.08","4,959.92","5,167.00","-","-","-","0.96","Japan","-","USD","104.31","JPY"
"8725","MS&AD INSURANCE GROUP HOLDINGS INC","Financials","Equity","4,928.26","0.08","4,928.26","169.00","-","JP3890310000","B2Q4CS1","29.12","Japan","Tokyo Stock Exchange","USD","104.31","JPY"
"EPI A","EPIROC CLASS A","Industrials","Equity","4,914.25","0.08","4,914.25","250.00","-","SE0011166933","BDZV116","19.62","Sweden","Nasdaq Omx Nordic","USD","8.34","SEK"
"6178","JAPAN POST HOLDINGS LTD","Financials","Equity","4,865.53","0.08","4,865.53","598.00","-","JP3752900005","BYT8143","8.13","Japan","Tokyo Stock Exchange","USD","104.31","JPY"
"6506","YASKAWA ELECTRIC CORP","Industrials","Equity","4,854.57","0.08","4,854.57","91.00","S69860419","JP3932000007","6986041","53.21","Japan","Tokyo Stock Exchange","USD","104.31","JPY"
"MAERSK B","A P MOLLER MAERSK B","Industrials","Equity","4,853.36","0.08","4,853.36","2.00","S42530485","DK0010244508","4253048","2,082.35","Denmark","Omx Nordic Exchange Copenhagen A/S","USD","6.13","DKK"
"RTO","RENTOKIL INITIAL PLC","Industrials","Equity","4,853.36","0.08","4,853.36","705.00","-","GB00B082RF11","B082RF1","6.88","United Kingdom","London Stock Exchange","USD","0.73","GBP"
"8697","JAPAN EXCHANGE GROUP INC","Financials","Equity","4,846.05","0.08","4,846.05","194.00","S67438820","JP3183200009","6743882","25.02","Japan","Tokyo Stock Exchange","USD","104.31","JPY"
"HFG","HELLOFRESH","Consumer Discretionary","Equity","4,835.70","0.08","4,835.70","56.00","-","DE000A161408","BYWH8S0","86.07","Germany","Xetra","USD","0.82","EUR"
"6502","TOSHIBA CORP","Industrials","Equity","4,834.48","0.08","4,834.48","147.00","S68972173","JP3592200004","6897217","32.88","Japan","Tokyo Stock Exchange","USD","104.31","JPY"
"NZYM B","NOVOZYMES B","Materials","Equity","4,823.52","0.08","4,823.52","79.00","-","DK0060336014","B798FW0","60.96","Denmark","Omx Nordic Exchange Copenhagen A/S","USD","6.13","DKK"
"J36","JARDINE MATHESON HOLDINGS LTD","Industrials","Equity","4,814.38","0.08","4,814.38","83.00","S64721194","BMG507361001","6472119","57.90","Hong Kong","Singapore Exchange","USD","1.00","USD"
"KNIN","KUEHNE UND NAGEL INTERNATIONAL AG","Industrials","Equity","4,805.86","0.08","4,805.86","21.00","-","CH0025238863","B142S60","234.10","Switzerland","SIX Swiss Exchange","USD","0.89","CHF"
"5020","ENEOS HOLDINGS INC","Energy","Equity","4,792.46","0.08","4,792.46","1,166.00","-","JP3386450005","B627LW9","4.11","Japan","Tokyo Stock Exchange","USD","104.31","JPY"
"SWMA","SWEDISH MATCH","Consumer Staples","Equity","4,771.76","0.08","4,771.76","62.00","S50485663","SE0000310336","5048566","77.38","Sweden","Nasdaq Omx Nordic","USD","8.34","SEK"
"ITRK","INTERTEK GROUP PLC","Industrials","Equity","4,759.58","0.08","4,759.58","61.00","S31638364","GB0031638363","3163836","77.57","United Kingdom","London Stock Exchange","USD","0.73","GBP"
"JHX","JAMES HARDIE INDUSTRIES CDI PLC","Materials","Equity","4,746.18","0.08","4,746.18","169.00","-","AU000000JHX1","B60QWJ2","28.16","Australia","Asx - All Markets","USD","1.30","AUD"
"MTX","MTU AERO ENGINES HOLDING AG","Industrials","Equity","4,696.85","0.08","4,696.85","20.00","-","DE000A0D9PT0","B09DHL9","232.69","Germany","Xetra","USD","0.82","EUR"
"1COV","COVESTRO AG","Materials","Equity","4,694.42","0.08","4,694.42","70.00","-","DE0006062144","BYTBWY9","67.28","Germany","Xetra","USD","0.82","EUR"
"XRO","XERO LTD","Information Technology","Equity","4,673.71","0.08","4,673.71","46.00","-","NZXROE0001S2","B8P4LP4","101.24","Australia","Asx - All Markets","USD","1.30","AUD"
"NN","NN GROUP NV","Financials","Equity","4,671.89","0.08","4,671.89","110.00","-","NL0010773842","BNG8PQ9","42.63","Netherlands","Euronext Amsterdam","USD","0.82","EUR"
"7201","NISSAN MOTOR LTD","Consumer Discretionary","Equity","4,670.06","0.08","4,670.06","883.00","S66428608","JP3672400003","6642860","5.29","Japan","Tokyo Stock Exchange","USD","104.31","JPY"
"FER","FERROVIAL SA","Industrials","Equity","4,660.93","0.08","4,660.93","185.00","-","ES0118900010","B038516","25.19","Spain","Bolsa De Madrid","USD","0.82","EUR"
"6383","DAIFUKU LTD","Industrials","Equity","4,643.88","0.08","4,643.88","39.00","S62500251","JP3497400006","6250025","120.60","Japan","Tokyo Stock Exchange","USD","104.31","JPY"
"BNR","BRENNTAG AG","Industrials","Equity","4,638.39","0.08","4,638.39","59.00","-","DE000A1DAHH0","B4YVF56","78.97","Germany","Xetra","USD","0.82","EUR"
"CRDA","CRODA INTERNATIONAL PLC","Materials","Equity","4,635.35","0.08","4,635.35","53.00","-","GB00BJFFLV09","BJFFLV0","87.40","United Kingdom","London Stock Exchange","USD","0.73","GBP"
"7270","SUBARU CORP","Consumer Discretionary","Equity","4,634.13","0.08","4,634.13","234.00","S63564066","JP3814800003","6356406","19.81","Japan","Tokyo Stock Exchange","USD","104.31","JPY"
"QIA","QIAGEN NV","Health Care","Equity","4,621.34","0.08","4,621.34","88.00","-","NL0012169213","BYXS699","52.66","Germany","Xetra","USD","0.82","EUR"
"1928","SEKISUI HOUSE LTD","Consumer Discretionary","Equity","4,618.30","0.08","4,618.30","234.00","S67939066","JP3420600003","6793906","19.72","Japan","Tokyo Stock Exchange","USD","104.31","JPY"
"KINV B","KINNEVIK CLASS B","Financials","Equity","4,605.51","0.08","4,605.51","92.00","-","SE0014684528","BN2C4W4","50.08","Sweden","Nasdaq Omx Nordic","USD","8.34","SEK"
"BXB","BRAMBLES LTD","Industrials","Equity","4,590.29","0.08","4,590.29","572.00","-","AU000000BXB1","B1FJ0C0","8.03","Australia","Asx - All Markets","USD","1.30","AUD"
"DANSKE","DANSKE BANK","Financials","Equity","4,560.45","0.07","4,560.45","262.00","S45888252","DK0010274414","4588825","17.39","Denmark","Omx Nordic Exchange Copenhagen A/S","USD","6.13","DKK"
"6201","TOYOTA INDUSTRIES CORP","Consumer Discretionary","Equity","4,526.96","0.07","4,526.96","56.00","S69005460","JP3634600005","6900546","81.20","Japan","Tokyo Stock Exchange","USD","104.31","JPY"
"URW","UNIBAIL RODAMCO WE STAPLED UNITS","Real Estate","Equity","4,520.87","0.07","4,520.87","53.00","-","FR0013326246","BFYM460","85.88","France","Euronext Amsterdam","USD","0.82","EUR"
"SHL","SONIC HEALTHCARE LTD","Health Care","Equity","4,491.64","0.07","4,491.64","172.00","S68211200","AU000000SHL7","6821120","26.11","Australia","Asx - All Markets","USD","1.30","AUD"
"STMN","STRAUMANN HOLDING AG","Health Care","Equity","4,490.42","0.07","4,490.42","4.00","S71568323","CH0012280076","7156832","1,142.37","Switzerland","SIX Swiss Exchange","USD","0.89","CHF"
"SK3","SMURFIT KAPPA GROUP PLC","Materials","Equity","4,472.76","0.07","4,472.76","93.00","-","IE00B1RR8406","B1RR828","48.01","Ireland","Irish Stock Exchange - All Market","USD","0.82","EUR"
"MNDI","MONDI PLC","Materials","Equity","4,447.18","0.07","4,447.18","185.00","-","GB00B1CRLC47","B1CRLC4","24.09","United Kingdom","London Stock Exchange","USD","0.73","GBP"
"TEL","TELENOR","Communication","Equity","4,394.81","0.07","4,394.81","266.00","S47324959","NO0010063308","4732495","16.52","Norway","Oslo Bors Asa","USD","8.62","NOK"
"SPX","SPIRAX-SARCO ENGINEERING PLC","Industrials","Equity","4,376.54","0.07","4,376.54","28.00","-","GB00BWFGQN14","BWFGQN1","156.13","United Kingdom","London Stock Exchange","USD","0.73","GBP"
"PSN","PERSIMMON PLC","Consumer Discretionary","Equity","4,346.71","0.07","4,346.71","121.00","S06825384","GB0006825383","0682538","35.85","United Kingdom","London Stock Exchange","USD","0.73","GBP"
"GBLB","GROUPE BRUXELLES LAMBERT NV","Financials","Equity","4,317.48","0.07","4,317.48","43.00","S70973284","BE0003797140","7097328","100.54","Belgium","Nyse Euronext - Euronext Brussels","USD","0.82","EUR"
"MRO","MELROSE INDUSTRIES PLC","Industrials","Equity","4,300.43","0.07","4,300.43","1,846.00","-","GB00BZ1G4322","BZ1G432","2.33","United Kingdom","London Stock Exchange","USD","0.73","GBP"
"KPN","KONINKLIJKE KPN NV","Communication","Equity","4,298.60","0.07","4,298.60","1,356.00","S59560789","NL0000009082","5956078","3.17","Netherlands","Euronext Amsterdam","USD","0.82","EUR"
"MONC","MONCLER","Consumer Discretionary","Equity","4,294.34","0.07","4,294.34","74.00","-","IT0004965148","BGLP232","58.30","Italy","Borsa Italiana","USD","0.82","EUR"
"SCG","SCENTRE GROUP","Real Estate","Equity","4,282.77","0.07","4,282.77","1,974.00","-","AU000000SCG8","BLZH0Z7","2.17","Australia","Asx - All Markets","USD","1.30","AUD"
"BEI","BEIERSDORF AG","Consumer Staples","Equity","4,271.20","0.07","4,271.20","38.00","S51074011","DE0005200000","5107401","111.45","Germany","Xetra","USD","0.82","EUR"
"2388","BOC HONG KONG HOLDINGS LTD","Financials","Equity","4,263.89","0.07","4,263.89","1,407.00","S65361123","HK2388011192","6536112","3.03","Hong Kong","Hong Kong Exchanges And Clearing Ltd","USD","7.75","HKD"
"8002","MARUBENI CORP","Industrials","Equity","4,258.41","0.07","4,258.41","628.00","S65694648","JP3877600001","6569464","6.78","Japan","Tokyo Stock Exchange","USD","104.31","JPY"
"6586","MAKITA CORP","Industrials","Equity","4,254.15","0.07","4,254.15","85.00","S65558058","JP3862400003","6555805","49.95","Japan","Tokyo Stock Exchange","USD","104.31","JPY"
"PUB","PUBLICIS GROUPE SA","Communication","Equity","4,243.18","0.07","4,243.18","82.00","S43804293","FR0000130577","4380429","51.52","France","Nyse Euronext - Euronext Paris","USD","0.82","EUR"
"HEI","HEIDELBERGCEMENT AG","Materials","Equity","4,239.53","0.07","4,239.53","57.00","S51206795","DE0006047004","5120679","74.94","Germany","Xetra","USD","0.82","EUR"
"BNZL","BUNZL","Industrials","Equity","4,232.83","0.07","4,232.83","128.00","-","GB00B0744B38","B0744B3","33.05","United Kingdom","London Stock Exchange","USD","0.73","GBP"
"RR.","ROLLS-ROYCE HOLDINGS PLC","Industrials","Equity","4,231.01","0.07","4,231.01","3,181.00","-","GB00B63H8491","B63H849","1.33","United Kingdom","London Stock Exchange","USD","0.73","GBP"
"DIM","SARTORIUS STEDIM BIOTECH SA","Health Care","Equity","4,218.22","0.07","4,218.22","11.00","-","FR0013154002","BYZ2QP5","401.26","France","Nyse Euronext - Euronext Paris","USD","0.82","EUR"
"UMI","UMICORE SA","Materials","Equity","4,217.00","0.07","4,217.00","75.00","-","BE0974320526","BF44466","56.27","Belgium","Nyse Euronext - Euronext Brussels","USD","0.82","EUR"
"TELIA","TELIA COMPANY","Communication","Equity","4,212.13","0.07","4,212.13","932.00","S59783845","SE0000667925","5978384","4.52","Sweden","Nasdaq Omx Nordic","USD","8.34","SEK"
"SCHP","SCHINDLER HOLDING PAR AG","Industrials","Equity","4,207.26","0.07","4,207.26","15.00","-","CH0024638196","B11TCY0","271.81","Switzerland","SIX Swiss Exchange","USD","0.89","CHF"
"FORTUM","FORTUM","Utilities","Equity","4,187.77","0.07","4,187.77","169.00","S55795504","FI0009007132","5579550","24.80","Finland","Nasdaq Omx Helsinki Ltd.","USD","0.82","EUR"
"IHG","INTERCONTINENTAL HOTELS GROUP PLC","Consumer Discretionary","Equity","4,176.81","0.07","4,176.81","66.00","-","GB00BHJYC057","BHJYC05","63.32","United Kingdom","London Stock Exchange","USD","0.73","GBP"
"2802","AJINOMOTO INC","Consumer Staples","Equity","4,170.72","0.07","4,170.72","177.00","S60109063","JP3119600009","6010906","23.50","Japan","Tokyo Stock Exchange","USD","104.31","JPY"
"4528","ONO PHARMACEUTICAL LTD","Health Care","Equity","4,151.23","0.07","4,151.23","141.00","S66601071","JP3197600004","6660107","29.53","Japan","Tokyo Stock Exchange","USD","104.31","JPY"
"SRG","SNAM","Utilities","Equity","4,115.91","0.07","4,115.91","766.00","S72514706","IT0003153415","7251470","5.37","Italy","Borsa Italiana","USD","0.82","EUR"
"STERV","STORA ENSO CLASS R","Materials","Equity","4,115.30","0.07","4,115.30","221.00","S50726736","FI0009005961","5072673","18.61","Finland","Nasdaq Omx Helsinki Ltd.","USD","0.82","EUR"
"AENA","AENA SME SA","Industrials","Equity","4,093.99","0.07","4,093.99","26.00","-","ES0105046009","BVRZ8L1","159.53","Spain","Bolsa De Madrid","USD","0.82","EUR"
"PAH3","PORSCHE AUTOMOBIL HOLDING PREF","Consumer Discretionary","Equity","4,086.07","0.07","4,086.07","58.00","S71010698","DE000PAH0038","7101069","70.19","Germany","Xetra","USD","0.82","EUR"
"ABF","ASSOCIATED BRITISH FOODS PLC","Consumer Staples","Equity","4,067.81","0.07","4,067.81","135.00","S06731236","GB0006731235","0673123","30.03","United Kingdom","London Stock Exchange","USD","0.73","GBP"
"NIBE B","NIBE INDUSTRIER CLASS B","Industrials","Equity","4,062.93","0.07","4,062.93","119.00","-","SE0008321293","BYYT1T6","34.27","Sweden","Nasdaq Omx Nordic","USD","8.34","SEK"
"CA","CARREFOUR SA","Consumer Staples","Equity","4,051.36","0.07","4,051.36","233.00","S56415672","FR0000120172","5641567","17.38","France","Nyse Euronext - Euronext Paris","USD","0.82","EUR"
"KRX","KINGSPAN GROUP PLC","Industrials","Equity","4,042.84","0.07","4,042.84","59.00","S44912350","IE0004927939","4491235","68.98","Ireland","Irish Stock Exchange - All Market","USD","0.82","EUR"
"ASX","ASX LTD","Financials","Equity","4,028.83","0.07","4,028.83","74.00","S61292223","AU000000ASX7","6129222","54.74","Australia","Asx - All Markets","USD","1.30","AUD"
"SKF B","SKF B","Industrials","Equity","4,008.13","0.07","4,008.13","145.00","-","SE0000108227","B1Q3J35","27.69","Sweden","Nasdaq Omx Nordic","USD","8.34","SEK"
"SCA B","SVENSKA CELLULOSA B","Materials","Equity","3,994.73","0.07","3,994.73","230.00","-","SE0000112724","B1VVGZ5","17.34","Sweden","Nasdaq Omx Nordic","USD","8.34","SEK"
"TRN","TERNA RETE ELETTRICA NAZIONALE","Utilities","Equity","3,977.68","0.07","3,977.68","535.00","-","IT0003242622","B01BN57","7.44","Italy","Borsa Italiana","USD","0.82","EUR"
"INF","INFORMA PLC","Communication","Equity","3,977.07","0.07","3,977.07","571.00","-","GB00BMJ6DW54","BMJ6DW5","6.96","United Kingdom","London Stock Exchange","USD","0.73","GBP"
"6920","LASERTEC CORP","Information Technology","Equity","3,966.72","0.06","3,966.72","29.00","S65062671","JP3979200007","6506267","138.34","Japan","Tokyo Stock Exchange","USD","104.31","JPY"
"5713","SUMITOMO METAL MINING LTD","Materials","Equity","3,965.50","0.06","3,965.50","88.00","S68588490","JP3402600005","6858849","44.84","Japan","Tokyo Stock Exchange","USD","104.31","JPY"
"5802","SUMITOMO ELECTRIC INDUSTRIES LTD","Consumer Discretionary","Equity","3,954.54","0.06","3,954.54","287.00","S68587088","JP3407400005","6858708","13.79","Japan","Tokyo Stock Exchange","USD","104.31","JPY"
"2801","KIKKOMAN CORP","Consumer Staples","Equity","3,947.84","0.06","3,947.84","55.00","S64908098","JP3240400006","6490809","71.42","Japan","Tokyo Stock Exchange","USD","104.31","JPY"
"HEIO","HEINEKEN HOLDING NV","Consumer Staples","Equity","3,928.96","0.06","3,928.96","44.00","-","NL0000008977","B0CCH46","89.71","Netherlands","Euronext Amsterdam","USD","0.82","EUR"
"LEG","LEG IMMOBILIEN N AG","Real Estate","Equity","3,889.99","0.06","3,889.99","27.00","-","DE000LEG1110","B9G6L89","143.36","Germany","Xetra","USD","0.82","EUR"
"SUN","SUNCORP GROUP LTD","Financials","Equity","3,854.06","0.06","3,854.06","487.00","S65850844","AU000000SUN6","6585084","7.92","Australia","Asx - All Markets","USD","1.30","AUD"
"GN","GN STORE NORD","Health Care","Equity","3,841.28","0.06","3,841.28","49.00","S45010931","DK0010272632","4501093","78.91","Denmark","Omx Nordic Exchange Copenhagen A/S","USD","6.13","DKK"
"4307","NOMURA RESEARCH INSTITUTE LTD","Information Technology","Equity","3,818.14","0.06","3,818.14","122.00","S63909212","JP3762800005","6390921","31.35","Japan","Tokyo Stock Exchange","USD","104.31","JPY"
"8309","SUMITOMO MITSUI TRUST HOLDINGS INC","Financials","Equity","3,817.53","0.06","3,817.53","128.00","S64318975","JP3892100003","6431897","29.73","Japan","Tokyo Stock Exchange","USD","104.31","JPY"
"NWG","NATWEST GROUP PLC","Financials","Equity","3,790.73","0.06","3,790.73","1,840.00","-","GB00B7T77214","B7T7721","2.06","United Kingdom","London Stock Exchange","USD","0.73","GBP"
"ENT","ENTAIN PLC","Consumer Discretionary","Equity","3,780.38","0.06","3,780.38","222.00","-","IM00B5VQMV65","B5VQMV6","17.04","United Kingdom","London Stock Exchange","USD","0.73","GBP"
"PNDORA","PANDORA","Consumer Discretionary","Equity","3,772.46","0.06","3,772.46","38.00","-","DK0060252690","B44XTX8","99.24","Denmark","Omx Nordic Exchange Copenhagen A/S","USD","6.13","DKK"
"TLS","TELSTRA CORPORATION LTD","Communication","Equity","3,762.72","0.06","3,762.72","1,581.00","S60872892","AU000000TLS2","6087289","2.38","Australia","Asx - All Markets","USD","1.30","AUD"
"COH","COCHLEAR LTD","Health Care","Equity","3,748.71","0.06","3,748.71","25.00","S62117981","AU000000COH5","6211798","150.01","Australia","Asx - All Markets","USD","1.30","AUD"
"9962","MISUMI GROUP INC","Industrials","Equity","3,742.02","0.06","3,742.02","108.00","S65951790","JP3885400006","6595179","34.66","Japan","Tokyo Stock Exchange","USD","104.31","JPY"
"KBX","KNORR BREMSE AG","Industrials","Equity","3,714.61","0.06","3,714.61","28.00","-","DE000KBX1006","BD2P9X9","134.71","Germany","Xetra","USD","0.82","EUR"
"1928","SANDS CHINA LTD","Consumer Discretionary","Equity","3,712.79","0.06","3,712.79","924.00","-","KYG7800X1079","B5B23W2","4.02","Hong Kong","Hong Kong Exchanges And Clearing Ltd","USD","7.75","HKD"
"HEN","HENKEL AG","Consumer Staples","Equity","3,706.70","0.06","3,706.70","40.00","S50024652","DE0006048408","5002465","93.83","Germany","Xetra","USD","0.82","EUR"
"ADEN","ADECCO GROUP AG","Industrials","Equity","3,706.70","0.06","3,706.70","59.00","S71107205","CH0012138605","7110720","62.92","Switzerland","SIX Swiss Exchange","USD","0.89","CHF"
"SGRE","SIEMENS GAMESA RENEWABLE ENERGY SA","Industrials","Equity","3,704.87","0.06","3,704.87","91.00","-","ES0143416115","B01CP21","40.88","Spain","Bolsa De Madrid","USD","0.82","EUR"
"MOWI","MOWI","Consumer Staples","Equity","3,700.00","0.06","3,700.00","167.00","-","NO0003054108","B02L486","22.11","Norway","Oslo Bors Asa","USD","8.62","NOK"
"FBK","FINECOBANK BANCA FINECO","Financials","Equity","3,696.95","0.06","3,696.95","232.00","-","IT0000072170","BNGN9Z1","15.92","Italy","Borsa Italiana","USD","0.82","EUR"
"PUM","PUMA","Consumer Discretionary","Equity","3,695.13","0.06","3,695.13","37.00","S50647221","DE0006969603","5064722","99.14","Germany","Xetra","USD","0.82","EUR"
"CCEP","COCA COLA EUROPEAN PARTNERS PLC","Consumer Staples","Equity","3,693.91","0.06","3,693.91","78.00","-","GB00BDCPN049","BYQQ3P5","47.54","Netherlands","New York Stock Exchange Inc.","USD","1.00","USD"
"LISN","CHOCOLADEFABRIKEN LINDT & SPRUENGL","Consumer Staples","Equity","3,688.43","0.06","3,688.43","0.00","S59623090","CH0010570759","5962309","95,554.31","Switzerland","SIX Swiss Exchange","USD","0.89","CHF"
"BRBY","BURBERRY GROUP PLC","Consumer Discretionary","Equity","3,686.60","0.06","3,686.60","154.00","S31743008","GB0031743007","3174300","23.96","United Kingdom","London Stock Exchange","USD","0.73","GBP"
"6146","DISCO CORP","Information Technology","Equity","3,678.68","0.06","3,678.68","11.00","S62709480","JP3548600000","6270948","336.02","Japan","Tokyo Stock Exchange","USD","104.31","JPY"
"RSA","RSA INSURANCE GROUP PLC","Financials","Equity","3,651.28","0.06","3,651.28","393.00","-","GB00BKKMKR23","BKKMKR2","9.28","United Kingdom","London Stock Exchange","USD","0.73","GBP"
"S32","SOUTH32 LTD","Materials","Equity","3,645.80","0.06","3,645.80","1,841.00","-","AU000000S320","BWSW5D9","1.98","Australia","Asx - All Markets","USD","1.30","AUD"
"SLA","STANDARD LIFE ABERDEEN PLC","Financials","Equity","3,638.49","0.06","3,638.49","852.00","-","GB00BF8Q6K64","BF8Q6K6","4.27","United Kingdom","London Stock Exchange","USD","0.73","GBP"
"CHR","CHR HANSEN HOLDING","Materials","Equity","3,636.67","0.06","3,636.67","40.00","-","DK0060227585","B573M11","90.69","Denmark","Omx Nordic Exchange Copenhagen A/S","USD","6.13","DKK"
"HO","THALES SA","Industrials","Equity","3,633.01","0.06","3,633.01","41.00","S41627910","FR0000121329","4162791","89.68","France","Nyse Euronext - Euronext Paris","USD","0.82","EUR"
"HNR1","HANNOVER RUECK","Financials","Equity","3,620.83","0.06","3,620.83","23.00","S45118098","DE0008402215","4511809","157.96","Germany","Xetra","USD","0.82","EUR"
"5401","NIPPON STEEL CORP","Materials","Equity","3,618.40","0.06","3,618.40","307.00","S66425695","JP3381000003","6642569","11.78","Japan","Tokyo Stock Exchange","USD","104.31","JPY"
"7532","PAN PACIFIC INTERNATIONAL HOLDINGS","Consumer Discretionary","Equity","3,614.74","0.06","3,614.74","157.00","S62698618","JP3639650005","6269861","23.08","Japan","Tokyo Stock Exchange","USD","104.31","JPY"
"7011","MITSUBISHI HEAVY INDUSTRIES LTD","Industrials","Equity","3,604.39","0.06","3,604.39","122.00","S65970675","JP3900000005","6597067","29.58","Japan","Tokyo Stock Exchange","USD","104.31","JPY"
"IAG","INSURANCE AUSTRALIA GROUP LTD","Financials","Equity","3,528.27","0.06","3,528.27","928.00","S62710264","AU000000IAG3","6271026","3.80","Australia","Asx - All Markets","USD","1.30","AUD"
"BDEV","BARRATT DEVELOPMENTS","Consumer Discretionary","Equity","3,526.45","0.06","3,526.45","387.00","S00811802","GB0000811801","0081180","9.11","United Kingdom","London Stock Exchange","USD","0.73","GBP"
"1997","WHARF REAL ESTATE INVESTMENT COMPA","Real Estate","Equity","3,520.97","0.06","3,520.97","634.00","-","KYG9593A1040","BF0GWS4","5.55","Hong Kong","Hong Kong Exchanges And Clearing Ltd","USD","7.75","HKD"
"8830","SUMITOMO REALTY & DEVELOPMENT LTD","Real Estate","Equity","3,517.92","0.06","3,517.92","118.00","S68589027","JP3409000001","6858902","29.90","Japan","Tokyo Stock Exchange","USD","104.31","JPY"
"9613","NTT DATA CORP","Information Technology","Equity","3,516.70","0.06","3,516.70","240.00","S61256392","JP3165700000","6125639","14.66","Japan","Tokyo Stock Exchange","USD","104.31","JPY"
"3402","TORAY INDUSTRIES INC","Materials","Equity","3,506.35","0.06","3,506.35","527.00","S68971431","JP3621000003","6897143","6.65","Japan","Tokyo Stock Exchange","USD","104.31","JPY"
"6723","RENESAS ELECTRONICS CORP","Information Technology","Equity","3,500.26","0.06","3,500.26","294.00","S66356775","JP3164720009","6635677","11.89","Japan","Tokyo Stock Exchange","USD","104.31","JPY"
"EN","BOUYGUES SA","Industrials","Equity","3,499.65","0.06","3,499.65","87.00","S40021214","FR0000120503","4002121","40.37","France","Nyse Euronext - Euronext Paris","USD","0.82","EUR"
"QBE","QBE INSURANCE GROUP LTD","Financials","Equity","3,486.86","0.06","3,486.86","559.00","S67157404","AU000000QBE9","6715740","6.24","Australia","Asx - All Markets","USD","1.30","AUD"
"BOL","BOLIDEN","Materials","Equity","3,475.90","0.06","3,475.90","104.00","-","SE0012455673","BJV12J7","33.43","Sweden","Nasdaq Omx Nordic","USD","8.34","SEK"
"AGS","AGEAS SA","Financials","Equity","3,472.25","0.06","3,472.25","67.00","-","BE0974264930","B86S2N0","52.16","Belgium","Nyse Euronext - Euronext Brussels","USD","0.82","EUR"
"STO","SANTOS LTD","Energy","Equity","3,469.21","0.06","3,469.21","674.00","S67767038","AU000000STO6","6776703","5.15","Australia","Asx - All Markets","USD","1.30","AUD"
"LISP","CHOCOLADEFABRIKEN LINDT & SPRUENGL","Consumer Staples","Equity","3,468.60","0.06","3,468.60","0.00","S59622803","CH0010570767","5962280","8,891.39","Switzerland","SIX Swiss Exchange","USD","0.89","CHF"
"GBP","GBP CASH","Cash and/or Derivatives","Cash","3,459.46","0.06","3,459.46","25.00","-","-","-","137.20","United Kingdom","-","USD","0.73","GBP"
"6963","ROHM LTD","Information Technology","Equity","3,458.24","0.06","3,458.24","33.00","S67472043","JP3982800009","6747204","103.92","Japan","Tokyo Stock Exchange","USD","104.31","JPY"
"UBI","UBISOFT ENTERTAINMENT SA CAT A","Communication","Equity","3,457.03","0.06","3,457.03","35.00","-","FR0000054470","B1L3CS6","99.31","France","Nyse Euronext - Euronext Paris","USD","0.82","EUR"
"LUMI","BANK LEUMI LE ISRAEL","Financials","Equity","3,449.72","0.06","3,449.72","552.00","S60764255","IL0006046119","6076425","6.25","Israel","Tel Aviv Stock Exchange","USD","3.28","ILS"
"66","MTR CORPORATION CORP LTD","Industrials","Equity","3,442.41","0.06","3,442.41","587.00","S62900543","HK0066009694","6290054","5.86","Hong Kong","Hong Kong Exchanges And Clearing Ltd","USD","7.75","HKD"
"4188","MITSUBISHI CHEMICAL CORP","Materials","Equity","3,419.88","0.06","3,419.88","486.00","-","JP3897700005","B0JQTJ0","7.03","Japan","Tokyo Stock Exchange","USD","104.31","JPY"
"SGE","SAGE GROUP PLC","Information Technology","Equity","3,415.01","0.06","3,415.01","415.00","-","GB00B8C3BL03","B8C3BL0","8.23","United Kingdom","London Stock Exchange","USD","0.73","GBP"
"GRF","GRIFOLS SA CLASS A","Health Care","Equity","3,415.01","0.06","3,415.01","113.00","-","ES0171996087","BYY3DX6","30.11","Spain","Bolsa De Madrid","USD","0.82","EUR"
"SKA B","SKANSKA B","Industrials","Equity","3,393.09","0.06","3,393.09","129.00","S71420913","SE0000113250","7142091","26.24","Sweden","Nasdaq Omx Nordic","USD","8.34","SEK"
"2127","NIHON M&A CENTER INC","Industrials","Equity","3,392.48","0.06","3,392.48","58.00","-","JP3689050007","B1DN466","58.96","Japan","Tokyo Stock Exchange","USD","104.31","JPY"
