Ticker,Name,Sector,Asset Class,Market Value,Weight (%),Notional Value,Shares,CUSIP,ISIN,SEDOL,Price,Location,Exchange,Currency,FX Rate,Market Currency
"2330","TAIWAN SEMICONDUCTOR MANUFACTURING","Information Technology","Equity","1,789,410.53","1.95","1,789,410.53","85,741.00","S68891068","TW0002330008","6889106","20.87","Taiwan","Taiwan Stock Exchange","USD","27.98","TWD"
"700","TENCENT HOLDINGS LTD","Communication","Equity","1,527,859.47","1.67","1,527,859.47","20,048.00","-","KYG875721634","BMMV2K8","76.21","China","Hong Kong Exchanges And Clearing Ltd","USD","7.76","HKD"
"BABA","ALIBABA GROUP HOLDING ADR REPRESEN","Consumer Discretionary","Equity","1,503,184.16","1.64","1,503,184.16","6,611.00","01609W102","US01609W1027","BP41ZD1","227.37","China","New York Stock Exchange Inc.","USD","1.00","USD"
"005930","SAMSUNG ELECTRONICS LTD","Information Technology","Equity","1,384,555.28","1.51","1,384,555.28","16,695.00","S67717207","KR7005930003","6771720","82.93","Korea (South)","Korea Exchange (Stock Market)","USD","1,097.35","KRW"
"NESN","NESTLE SA","Consumer Staples","Equity","1,127,315.36","1.23","1,127,315.36","9,990.00","S71238703","CH0038863350","7123870","112.84","Switzerland","SIX Swiss Exchange","USD","0.89","CHF"
"ROG","ROCHE HOLDING PAR AG","Health Care","Equity","855,304.80","0.93","855,304.80","2,437.00","S71103881","CH0012032048","7110388","350.91","Switzerland","SIX Swiss Exchange","USD","0.89","CHF"
"ASML","ASML HOLDING NV","Information Technology","Equity","748,263.23","0.82","748,263.23","1,484.00","-","NL0010273215","B929F46","504.13","Netherlands","Euronext Amsterdam","USD","0.82","EUR"
"NOVN","NOVARTIS AG","Health Care","Equity","726,643.91","0.79","726,643.91","7,731.00","S71030654","CH0012005267","7103065","93.99","Switzerland","SIX Swiss Exchange","USD","0.89","CHF"
"MC","LVMH","Consumer Discretionary","Equity","611,152.88","0.67","611,152.88","963.00","S40614125","FR0000121014","4061412","634.74","France","Nyse Euronext - Euronext Paris","USD","0.82","EUR"
"7203","TOYOTA MOTOR CORP","Consumer Discretionary","Equity","558,318.79","0.61","558,318.79","7,335.00","S69006435","JP3633400001","6900643","76.12","Japan","Tokyo Stock Exchange","USD","104.30","JPY"
"ULVR","UNILEVER PLC","Consumer Staples","Equity","552,861.66","0.60","552,861.66","9,281.00","-","GB00B10RZP78","B10RZP7","59.57","United Kingdom","London Stock Exchange","USD","0.74","GBP"
"1299","AIA GROUP LTD","Financials","Equity","537,608.99","0.59","537,608.99","42,165.00","-","HK0000069689","B4TX8S1","12.75","Hong Kong","Hong Kong Exchanges And Clearing Ltd","USD","7.76","HKD"
"3690","MEITUAN","Consumer Discretionary","Equity","503,047.17","0.55","503,047.17","12,601.00","-","KYG596691041","BGJW376","39.92","China","Hong Kong Exchanges And Clearing Ltd","USD","7.76","HKD"
"SAP","SAP","Information Technology","Equity","469,067.46","0.51","469,067.46","3,641.00","S48462881","DE0007164600","4846288","128.84","Germany","Xetra","USD","0.82","EUR"
"AZN","ASTRAZENECA PLC","Health Care","Equity","467,885.08","0.51","467,885.08","4,591.00","S09895293","GB0009895292","0989529","101.92","United Kingdom","London Stock Exchange","USD","0.74","GBP"
"6758","SONY CORP","Consumer Discretionary","Equity","450,958.89","0.49","450,958.89","4,389.00","S68215060","JP3435000009","6821506","102.74","Japan","Tokyo Stock Exchange","USD","104.30","JPY"
"SHOP","SHOPIFY SUBORDINATE VOTING INC CLA","Information Technology","Equity","444,283.00","0.48","444,283.00","379.00","82509L107","CA82509L1076","BX865C7","1,173.48","Canada","Toronto Stock Exchange","USD","1.28","CAD"
"NOVO B","NOVO NORDISK CLASS B","Health Care","Equity","421,399.44","0.46","421,399.44","5,991.00","-","DK0060534915","BHC8X90","70.34","Denmark","Omx Nordic Exchange Copenhagen A/S","USD","6.12","DKK"
"9984","SOFTBANK GROUP CORP","Communication","Equity","418,379.83","0.46","418,379.83","5,463.00","S67706200","JP3436100006","6770620","76.59","Japan","Tokyo Stock Exchange","USD","104.30","JPY"
"RY","ROYAL BANK OF CANADA","Financials","Equity","414,832.70","0.45","414,832.70","4,925.00","780087102","CA7800871021","2754383","84.23","Canada","Toronto Stock Exchange","USD","1.28","CAD"
"CBA","COMMONWEALTH BANK OF AUSTRALIA","Financials","Equity","401,644.64","0.44","401,644.64","6,131.00","S62150354","AU000000CBA7","6215035","65.51","Australia","Asx - All Markets","USD","1.30","AUD"
"SIE","SIEMENS N AG","Industrials","Equity","399,207.12","0.44","399,207.12","2,650.00","S57279739","DE0007236101","5727973","150.64","Germany","Xetra","USD","0.82","EUR"
"FP","TOTAL","Energy","Equity","392,021.90","0.43","392,021.90","8,741.00","-","FR0000120271","B15C557","44.85","France","Nyse Euronext - Euronext Paris","USD","0.82","EUR"
"HSBA","HSBC HOLDINGS PLC","Financials","Equity","390,339.29","0.43","390,339.29","70,842.00","S05405287","GB0005405286","0540528","5.51","United Kingdom","London Stock Exchange","USD","0.74","GBP"
"SAN","SANOFI SA","Health Care","Equity","381,253.17","0.42","381,253.17","3,960.00","S56717358","FR0000120578","5671735","96.28","France","Nyse Euronext - Euronext Paris","USD","0.82","EUR"
"BHP","BHP GROUP LTD","Materials","Equity","365,682.16","0.40","365,682.16","10,223.00","S61446902","AU000000BHP4","6144690","35.77","Australia","Asx - All Markets","USD","1.30","AUD"
"TD","TORONTO DOMINION","Financials","Equity","364,017.74","0.40","364,017.74","6,280.00","891160509","CA8911605092","2897222","57.96","Canada","Toronto Stock Exchange","USD","1.28","CAD"
"ALV","ALLIANZ","Financials","Equity","357,159.95","0.39","357,159.95","1,446.00","S52314853","DE0008404005","5231485","247.02","Germany","Xetra","USD","0.82","EUR"
"6861","KEYENCE CORP","Information Technology","Equity","355,631.95","0.39","355,631.95","631.00","S64909955","JP3236200006","6490995","563.50","Japan","Tokyo Stock Exchange","USD","104.30","JPY"
"CSL","CSL LTD","Health Care","Equity","336,304.62","0.37","336,304.62","1,584.00","S61854956","AU000000CSL8","6185495","212.27","Australia","Asx - All Markets","USD","1.30","AUD"
"RIO","RIO TINTO PLC","Materials","Equity","334,667.48","0.37","334,667.48","4,006.00","S07188758","GB0007188757","0718875","83.55","United Kingdom","London Stock Exchange","USD","0.74","GBP"
"GSK","GLAXOSMITHKLINE PLC","Health Care","Equity","332,302.73","0.36","332,302.73","17,657.00","S09252883","GB0009252882","0925288","18.82","United Kingdom","London Stock Exchange","USD","0.74","GBP"
"DGE","DIAGEO PLC","Consumer Staples","Equity","328,455.45","0.36","328,455.45","8,236.00","S02374007","GB0002374006","0237400","39.88","United Kingdom","London Stock Exchange","USD","0.74","GBP"
"OR","LOREAL SA","Consumer Staples","Equity","321,533.99","0.35","321,533.99","867.00","S40578080","FR0000120321","4057808","370.71","France","Nyse Euronext - Euronext Paris","USD","0.82","EUR"
"IBE","IBERDROLA SA","Utilities","Equity","316,076.87","0.34","316,076.87","20,960.00","-","ES0144580Y14","B288C92","15.08","Spain","Bolsa De Madrid","USD","0.82","EUR"
"NPN","NASPERS LIMITED N LTD","Consumer Discretionary","Equity","313,894.01","0.34","313,894.01","1,521.00","S66226911","ZAE000015889","6622691","206.32","South Africa","Johannesburg Stock Exchange","USD","15.52","ZAR"
"ENEL","ENEL","Utilities","Equity","307,445.51","0.34","307,445.51","28,284.00","S71445696","IT0003128367","7144569","10.87","Italy","Borsa Italiana","USD","0.82","EUR"
"BATS","BRITISH AMERICAN TOBACCO PLC","Consumer Staples","Equity","300,978.81","0.33","300,978.81","8,028.00","S02875805","GB0002875804","0287580","37.49","United Kingdom","London Stock Exchange","USD","0.74","GBP"
"SU","SCHNEIDER ELECTRIC","Industrials","Equity","289,145.94","0.32","289,145.94","1,877.00","S48341085","FR0000121972","4834108","154.07","France","Nyse Euronext - Euronext Paris","USD","0.82","EUR"
"BP.","BP PLC","Energy","Equity","285,244.09","0.31","285,244.09","70,780.00","S07980592","GB0007980591","0798059","4.03","United Kingdom","London Stock Exchange","USD","0.74","GBP"
"RDSA","ROYAL DUTCH SHELL PLC","Energy","Equity","282,542.81","0.31","282,542.81","14,320.00","-","GB00B03MLX29","B03MLX2","19.73","United Kingdom","London Stock Exchange","USD","0.74","GBP"
"NIO","NIO AMERICAN DEPOSITARY SHARES REP","Consumer Discretionary","Equity","280,105.30","0.31","280,105.30","4,467.00","62914V106","US62914V1061","BFZX9H8","62.70","China","New York Stock Exchange Inc.","USD","1.00","USD"
"CNR","CANADIAN NATIONAL RAILWAY","Industrials","Equity","279,723.30","0.31","279,723.30","2,458.00","136375102","CA1363751027","2180632","113.79","Canada","Toronto Stock Exchange","USD","1.28","CAD"
"JD","JD.COM ADR REPRESENTING INC","Consumer Discretionary","Equity","272,092.41","0.30","272,092.41","3,011.00","47215P106","US47215P1066","BMM27D9","90.38","China","NASDAQ","USD","1.00","USD"
"AI","LAIR LIQUIDE SOCIETE ANONYME POUR","Materials","Equity","270,937.32","0.30","270,937.32","1,637.00","-","FR0000120073","B1YXBJ7","165.49","France","Nyse Euronext - Euronext Paris","USD","0.82","EUR"
"BAS","BASF N","Materials","Equity","262,442.39","0.29","262,442.39","3,197.00","S50865773","DE000BASF111","5086577","82.08","Germany","Xetra","USD","0.82","EUR"
"939","CHINA CONSTRUCTION BANK CORP H","Financials","Equity","261,332.77","0.29","261,332.77","335,042.00","-","CNE1000002H1","B0LMTQ3","0.78","China","Hong Kong Exchanges And Clearing Ltd","USD","7.76","HKD"
"RELIANCE","RELIANCE INDUSTRIES LTD","Energy","Equity","258,295.61","0.28","258,295.61","9,992.00","S60996261","INE002A01018","6099626","25.85","India","National Stock Exchange Of India","USD","73.39","INR"
"2318","PING AN INSURANCE (GROUP) CO OF CH","Financials","Equity","246,234.72","0.27","246,234.72","20,300.00","-","CNE1000003X6","B01FLR7","12.13","China","Hong Kong Exchanges And Clearing Ltd","USD","7.76","HKD"
"388","HONG KONG EXCHANGES AND CLEARING L","Financials","Equity","246,161.96","0.27","246,161.96","4,241.00","S62673595","HK0388045442","6267359","58.05","Hong Kong","Hong Kong Exchanges And Clearing Ltd","USD","7.76","HKD"
"RDSB","ROYAL DUTCH SHELL PLC CLASS B","Energy","Equity","245,061.44","0.27","245,061.44","12,912.00","-","GB00B03MM408","B03MM40","18.98","United Kingdom","London Stock Exchange","USD","0.74","GBP"
"7974","NINTENDO LTD","Communication","Equity","244,452.06","0.27","244,452.06","390.00","S66395500","JP3756600007","6639550","626.78","Japan","Tokyo Stock Exchange","USD","104.30","JPY"
"VALE3","CIA VALE DO RIO DOCE SH","Materials","Equity","239,713.45","0.26","239,713.45","12,937.00","S21962865","BRVALEACNOR0","2196286","18.53","Brazil","XBSP","USD","5.50","BRL"
"ADS","ADIDAS N AG","Consumer Discretionary","Equity","235,220.42","0.26","235,220.42","663.00","S40319766","DE000A1EWWW0","4031976","354.67","Germany","Xetra","USD","0.82","EUR"
"HDFC","HOUSING DEVELOPMENT FINANCE CORPOR","Financials","Equity","234,699.22","0.26","234,699.22","6,260.00","S61719001","INE001A01036","6171900","37.49","India","National Stock Exchange Of India","USD","73.39","INR"
"ENB","ENBRIDGE INC","Energy","Equity","233,337.71","0.25","233,337.71","7,035.00","29250N105","CA29250N1050","2466149","33.17","Canada","Toronto Stock Exchange","USD","1.28","CAD"
"INFY","INFOSYS LTD","Information Technology","Equity","232,913.74","0.25","232,913.74","12,422.00","S62051222","INE009A01021","6205122","18.75","India","National Stock Exchange Of India","USD","73.39","INR"
"000660","SK HYNIX INC","Information Technology","Equity","231,955.23","0.25","231,955.23","1,914.00","S64502677","KR7000660001","6450267","121.20","Korea (South)","Korea Exchange (Stock Market)","USD","1,097.35","KRW"
"PDD","PINDUODUO ADR REPRESENTING INC","Consumer Discretionary","Equity","229,308.53","0.25","229,308.53","1,329.00","722304102","US7223041028","BYVW0F7","172.49","China","NASDAQ","USD","1.00","USD"
"AIR","AIRBUS GROUP","Industrials","Equity","225,097.44","0.25","225,097.44","2,063.00","S40122509","NL0000235190","4012250","109.09","France","Nyse Euronext - Euronext Paris","USD","0.82","EUR"
"4063","SHIN ETSU CHEMICAL LTD","Materials","Equity","225,015.59","0.25","225,015.59","1,234.00","S68045855","JP3371200001","6804585","182.37","Japan","Tokyo Stock Exchange","USD","104.30","JPY"
"ZURN","ZURICH INSURANCE GROUP AG","Financials","Equity","224,770.02","0.25","224,770.02","524.00","S59838169","CH0011075394","5983816","429.36","Switzerland","SIX Swiss Exchange","USD","0.89","CHF"
"BNS","BANK OF NOVA SCOTIA","Financials","Equity","224,206.11","0.24","224,206.11","4,218.00","064149107","CA0641491075","2076281","53.16","Canada","Toronto Stock Exchange","USD","1.28","CAD"
"RB.","RECKITT BENCKISER GROUP PLC","Consumer Staples","Equity","219,813.12","0.24","219,813.12","2,486.00","-","GB00B24CGK77","B24CGK7","88.43","United Kingdom","London Stock Exchange","USD","0.74","GBP"
"BHP","BHP GROUP PLC","Materials","Equity","217,102.75","0.24","217,102.75","7,435.00","-","GB00BH0P3Z91","BH0P3Z9","29.20","United Kingdom","London Stock Exchange","USD","0.74","GBP"
"BNP","BNP PARIBAS SA","Financials","Equity","213,783.00","0.23","213,783.00","3,912.00","S73096810","FR0000131104","7309681","54.65","France","Nyse Euronext - Euronext Paris","USD","0.82","EUR"
"DTE","DEUTSCHE TELEKOM N AG","Communication","Equity","212,964.43","0.23","212,964.43","11,537.00","S58423591","DE0005557508","5842359","18.46","Germany","Xetra","USD","0.82","EUR"
"BAYN","BAYER AG","Health Care","Equity","212,109.48","0.23","212,109.48","3,423.00","S50692110","DE000BAY0017","5069211","61.96","Germany","Xetra","USD","0.82","EUR"
"6594","NIDEC CORP","Industrials","Equity","210,108.53","0.23","210,108.53","1,562.00","S66406828","JP3734800000","6640682","134.47","Japan","Tokyo Stock Exchange","USD","104.30","JPY"
"BIDU","BAIDU ADR REPTG INC CLASS A","Communication","Equity","210,090.34","0.23","210,090.34","957.00","056752108","US0567521085","B0FXT17","219.55","China","NASDAQ","USD","1.00","USD"
"DAI","DAIMLER AG","Consumer Discretionary","Equity","208,735.15","0.23","208,735.15","3,006.00","S55290274","DE0007100000","5529027","69.44","Germany","Xetra","USD","0.82","EUR"
"SAN","BANCO SANTANDER SA","Financials","Equity","208,125.77","0.23","208,125.77","61,034.00","S57059461","ES0113900J37","5705946","3.41","Spain","Bolsa De Madrid","USD","0.82","EUR"
"4568","DAIICHI SANKYO LTD","Health Care","Equity","207,516.40","0.23","207,516.40","5,938.00","-","JP3475350009","B0J7D91","34.95","Japan","Tokyo Stock Exchange","USD","104.30","JPY"
"005935","SAMSUNG ELECTRONICS NON VOTING PRE","Information Technology","Equity","207,398.16","0.23","207,398.16","2,810.00","S67738120","KR7005931001","6773812","73.81","Korea (South)","Korea Exchange (Stock Market)","USD","1,097.35","KRW"
"1810","XIAOMI CORP","Information Technology","Equity","206,170.30","0.22","206,170.30","49,920.00","-","KYG9830T1067","BG0ZMJ9","4.13","China","Hong Kong Exchanges And Clearing Ltd","USD","7.76","HKD"
"8035","TOKYO ELECTRON LTD","Information Technology","Equity","202,832.36","0.22","202,832.36","520.00","S68956754","JP3571400005","6895675","390.05","Japan","Tokyo Stock Exchange","USD","104.30","JPY"
"6098","RECRUIT HOLDINGS LTD","Industrials","Equity","201,522.65","0.22","201,522.65","4,737.00","-","JP3970300004","BQRRZ00","42.54","Japan","Tokyo Stock Exchange","USD","104.30","JPY"
"NAB","NATIONAL AUSTRALIA BANK LTD","Financials","Equity","200,958.75","0.22","200,958.75","11,258.00","S66246083","AU000000NAB4","6624608","17.85","Australia","Asx - All Markets","USD","1.30","AUD"
"4502","TAKEDA PHARMACEUTICAL LTD","Health Care","Equity","195,465.24","0.21","195,465.24","5,517.00","S68704451","JP3463000004","6870445","35.43","Japan","Tokyo Stock Exchange","USD","104.30","JPY"
"WBC","WESTPAC BANKING CORPORATION CORP","Financials","Equity","195,419.76","0.21","195,419.76","12,519.00","S60761467","AU000000WBC1","6076146","15.61","Australia","Asx - All Markets","USD","1.30","AUD"
"6367","DAIKIN INDUSTRIES LTD","Industrials","Equity","194,801.29","0.21","194,801.29","867.00","S62507249","JP3481800005","6250724","224.56","Japan","Tokyo Stock Exchange","USD","104.30","JPY"
"8306","MITSUBISHI UFJ FINANCIAL GROUP INC","Financials","Equity","193,500.67","0.21","193,500.67","41,524.00","S63351712","JP3902900004","6335171","4.66","Japan","Tokyo Stock Exchange","USD","104.30","JPY"
"6981","MURATA MANUFACTURING LTD","Information Technology","Equity","192,391.06","0.21","192,391.06","1,993.00","S66104035","JP3914400001","6610403","96.55","Japan","Tokyo Stock Exchange","USD","104.30","JPY"
"UBSG","UBS GROUP AG","Financials","Equity","192,054.53","0.21","192,054.53","12,710.00","-","CH0244767585","BRJL176","15.11","Switzerland","SIX Swiss Exchange","USD","0.89","CHF"
"ABBN","ABB LTD","Industrials","Equity","190,972.20","0.21","190,972.20","6,372.00","S71088991","CH0012221716","7108899","29.97","Switzerland","SIX Swiss Exchange","USD","0.89","CHF"
"KER","KERING SA","Consumer Discretionary","Equity","185,906.17","0.20","185,906.17","262.00","S55050728","FR0000121485","5505072","708.50","France","Nyse Euronext - Euronext Paris","USD","0.82","EUR"
"IFX","INFINEON TECHNOLOGIES AG","Information Technology","Equity","183,759.70","0.20","183,759.70","4,508.00","S58895053","DE0006231004","5889505","40.76","Germany","Xetra","USD","0.82","EUR"
"ABI","ANHEUSER BUSCH INBEV NV","Consumer Staples","Equity","182,968.41","0.20","182,968.41","2,660.00","-","BE0974293251","BYYHL23","68.78","Belgium","Nyse Euronext - Euronext Brussels","USD","0.82","EUR"
"PRX","PROSUS NV","Consumer Discretionary","Equity","181,049.32","0.20","181,049.32","1,708.00","-","NL0013654783","BJDS7L3","106.00","Netherlands","Euronext Amsterdam","USD","0.82","EUR"
"DG","VINCI SA","Industrials","Equity","180,667.32","0.20","180,667.32","1,803.00","-","FR0000125486","B1XH026","100.22","France","Nyse Euronext - Euronext Paris","USD","0.82","EUR"
"ANZ","AUSTRALIA AND NEW ZEALAND BANKING","Financials","Equity","179,703.23","0.20","179,703.23","9,793.00","S60655867","AU000000ANZ3","6065586","18.35","Australia","Asx - All Markets","USD","1.30","AUD"
"9983","FAST RETAILING LTD","Consumer Discretionary","Equity","178,793.71","0.20","178,793.71","203.00","S63324396","JP3802300008","6332439","879.52","Japan","Tokyo Stock Exchange","USD","104.30","JPY"
"7741","HOYA CORP","Health Care","Equity","177,038.33","0.19","177,038.33","1,312.00","S64415060","JP3837800006","6441506","134.95","Japan","Tokyo Stock Exchange","USD","104.30","JPY"
"BMO","BANK OF MONTREAL","Financials","Equity","175,755.91","0.19","175,755.91","2,253.00","063671101","CA0636711016","2076009","78.01","Canada","Toronto Stock Exchange","USD","1.28","CAD"
"PRU","PRUDENTIAL PLC","Financials","Equity","175,719.53","0.19","175,719.53","9,171.00","S07099542","GB0007099541","0709954","19.16","United Kingdom","London Stock Exchange","USD","0.74","GBP"
"VWS","VESTAS WIND SYSTEMS","Industrials","Equity","174,027.82","0.19","174,027.82","700.00","S59646513","DK0010268606","5964651","248.58","Denmark","Omx Nordic Exchange Copenhagen A/S","USD","6.12","DKK"
"BAM.A","BROOKFIELD ASSET MANAGEMENT INC CL","Financials","Equity","173,945.96","0.19","173,945.96","4,527.00","112585104","CA1125851040","2092599","38.42","Canada","Toronto Stock Exchange","USD","1.28","CAD"
"6954","FANUC CORP","Industrials","Equity","173,554.87","0.19","173,554.87","667.00","S63569347","JP3802400006","6356934","260.37","Japan","Tokyo Stock Exchange","USD","104.30","JPY"
"LONN","LONZA GROUP AG","Health Care","Equity","173,545.77","0.19","173,545.77","261.00","S73333783","CH0013841017","7333378","663.79","Switzerland","SIX Swiss Exchange","USD","0.89","CHF"
"PHIA","KONINKLIJKE PHILIPS NV","Health Care","Equity","172,727.20","0.19","172,727.20","3,155.00","S59866228","NL0000009538","5986622","54.75","Netherlands","Euronext Amsterdam","USD","0.82","EUR"
"REL","RELX PLC","Industrials","Equity","171,890.44","0.19","171,890.44","6,821.00","-","GB00B2B0DG97","B2B0DG9","25.20","United Kingdom","London Stock Exchange","USD","0.74","GBP"
"9433","KDDI CORP","Communication","Equity","171,080.97","0.19","171,080.97","5,569.00","S62489901","JP3496400007","6248990","30.72","Japan","Tokyo Stock Exchange","USD","104.30","JPY"
"CP","CANADIAN PACIFIC RAILWAY LTD","Industrials","Equity","170,507.97","0.19","170,507.97","469.00","13645T100","CA13645T1003","2793115","363.60","Canada","Toronto Stock Exchange","USD","1.28","CAD"
"DPW","DEUTSCHE POST AG","Industrials","Equity","169,743.97","0.19","169,743.97","3,411.00","S46178596","DE0005552004","4617859","49.76","Germany","Xetra","USD","0.82","EUR"
"CFR","COMPAGNIE FINANCIERE RICHEMONT SA","Consumer Discretionary","Equity","169,634.83","0.19","169,634.83","1,807.00","-","CH0210483332","BCRWZ18","93.88","Switzerland","SIX Swiss Exchange","USD","0.89","CHF"
"CS","AXA SA","Financials","Equity","166,560.65","0.18","166,560.65","6,771.00","S70884291","FR0000120628","7088429","24.60","France","Nyse Euronext - Euronext Paris","USD","0.82","EUR"
"2317","HON HAI PRECISION INDUSTRY LTD","Information Technology","Equity","165,041.75","0.18","165,041.75","42,980.00","S64385644","TW0002317005","6438564","3.84","Taiwan","Taiwan Stock Exchange","USD","27.98","TWD"
"VOD","VODAFONE GROUP PLC","Communication","Equity","162,467.80","0.18","162,467.80","93,912.00","-","GB00BH4HKS39","BH4HKS3","1.73","United Kingdom","London Stock Exchange","USD","0.74","GBP"
"2454","MEDIATEK INC","Information Technology","Equity","160,321.33","0.17","160,321.33","5,272.00","S63724801","TW0002454006","6372480","30.41","Taiwan","Taiwan Stock Exchange","USD","27.98","TWD"
"AAL","ANGLO AMERICAN PLC","Materials","Equity","160,257.67","0.17","160,257.67","4,307.00","-","GB00B1XZS820","B1XZS82","37.21","United Kingdom","London Stock Exchange","USD","0.74","GBP"
"SAF","SAFRAN SA","Industrials","Equity","159,875.67","0.17","159,875.67","1,129.00","-","FR0000073272","B058TZ6","141.55","France","Nyse Euronext - Euronext Paris","USD","0.82","EUR"
"7267","HONDA MOTOR LTD","Consumer Discretionary","Equity","159,366.33","0.17","159,366.33","5,665.00","S64351455","JP3854600008","6435145","28.13","Japan","Tokyo Stock Exchange","USD","104.30","JPY"
"NTES","NETEASE ADR INC","Communication","Equity","159,075.29","0.17","159,075.29","1,457.00","64110W102","US64110W1027","2606440","109.20","China","NASDAQ","USD","1.00","USD"
"EL","ESSILORLUXOTTICA SA","Consumer Discretionary","Equity","156,828.77","0.17","156,828.77","998.00","S72124779","FR0000121667","7212477","157.17","France","Nyse Euronext - Euronext Paris","USD","0.82","EUR"
"2413","M3 INC","Health Care","Equity","156,301.25","0.17","156,301.25","1,546.00","-","JP3435750009","B02K2M3","101.11","Japan","Tokyo Stock Exchange","USD","104.30","JPY"
"WES","WESFARMERS LTD","Consumer Discretionary","Equity","154,482.20","0.17","154,482.20","3,908.00","S69488369","AU000000WES1","6948836","39.53","Australia","Asx - All Markets","USD","1.30","AUD"
"ABX","BARRICK GOLD CORP","Materials","Equity","147,497.08","0.16","147,497.08","6,287.00","067901108","CA0679011084","2024644","23.46","Canada","Toronto Stock Exchange","USD","1.28","CAD"
"8316","SUMITOMO MITSUI FINANCIAL GROUP IN","Financials","Equity","147,424.32","0.16","147,424.32","4,411.00","S65630246","JP3890350006","6563024","33.42","Japan","Tokyo Stock Exchange","USD","104.30","JPY"
"051910","LG CHEM LTD","Materials","Equity","147,215.13","0.16","147,215.13","162.00","S63469134","KR7051910008","6346913","909.46","Korea (South)","Korea Exchange (Stock Market)","USD","1,097.35","KRW"
"JPY","JPY/USD","Cash and/or Derivatives","Forwards","147,064.64","0.16","147,064.64","147,065.00","-","-","-","1.00","United States","-","USD","1.00","USD"
"NG.","NATIONAL GRID PLC","Utilities","Equity","145,305.13","0.16","145,305.13","12,272.00","-","GB00BDR05C01","BDR05C0","11.84","United Kingdom","London Stock Exchange","USD","0.74","GBP"
"SBER","SBERBANK ROSSII","Financials","Equity","143,431.52","0.16","143,431.52","37,062.00","-","RU0009029540","4767981","3.87","Russian Federation","Standard-Classica-Forts","USD","74.63","RUB"
"MUV2","MUENCHENER RUECKVERSICHERUNGS-GESE","Financials","Equity","143,013.14","0.16","143,013.14","489.00","S52941218","DE0008430026","5294121","292.22","Germany","Xetra","USD","0.82","EUR"
"TRP","TC ENERGY CORP","Energy","Equity","142,985.85","0.16","142,985.85","3,393.00","87807B107","CA87807B1076","BJMY6G0","42.14","Canada","Toronto Stock Exchange","USD","1.28","CAD"
"SIKA","SIKA AG","Materials","Equity","142,703.90","0.16","142,703.90","498.00","-","CH0418792922","BF2DSG3","286.58","Switzerland","SIX Swiss Exchange","USD","0.89","CHF"
"ORSTED","ORSTED","Utilities","Equity","140,311.86","0.15","140,311.86","663.00","-","DK0060094928","BYT16L4","211.58","Denmark","Omx Nordic Exchange Copenhagen A/S","USD","6.12","DKK"
"RI","PERNOD RICARD SA","Consumer Staples","Equity","139,629.72","0.15","139,629.72","733.00","S46823290","FR0000120693","4682329","190.52","France","Nyse Euronext - Euronext Paris","USD","0.82","EUR"
"8001","ITOCHU CORP","Industrials","Equity","139,338.67","0.15","139,338.67","4,701.00","S64678030","JP3143600009","6467803","29.64","Japan","Tokyo Stock Exchange","USD","104.30","JPY"
"LSE","LONDON STOCK EXCHANGE GROUP PLC","Financials","Equity","139,256.82","0.15","139,256.82","1,122.00","-","GB00B0SWJX34","B0SWJX3","124.15","United Kingdom","London Stock Exchange","USD","0.74","GBP"
"6501","HITACHI LTD","Information Technology","Equity","139,156.77","0.15","139,156.77","3,359.00","S64291040","JP3788600009","6429104","41.43","Japan","Tokyo Stock Exchange","USD","104.30","JPY"
"CM","CANADIAN IMPERIAL BANK OF COMMERCE","Financials","Equity","138,292.72","0.15","138,292.72","1,568.00","136069101","CA1360691010","2170525","88.17","Canada","Toronto Stock Exchange","USD","1.28","CAD"
"ISP","INTESA SANPAOLO","Financials","Equity","136,946.63","0.15","136,946.63","58,028.00","S40768368","IT0000072618","4076836","2.36","Italy","Borsa Italiana","USD","0.82","EUR"
"2269","WUXI BIOLOGICS CAYMAN INC","Health Care","Equity","136,582.82","0.15","136,582.82","10,909.00","-","KYG970081173","BL6B9P1","12.52","China","Hong Kong Exchanges And Clearing Ltd","USD","7.76","HKD"
"GIVN","GIVAUDAN SA","Materials","Equity","136,573.73","0.15","136,573.73","33.00","S59806133","CH0010645932","5980613","4,196.06","Switzerland","SIX Swiss Exchange","USD","0.89","CHF"
"BN","DANONE SA","Consumer Staples","Equity","136,328.16","0.15","136,328.16","2,130.00","-","FR0000120644","B1Y9TB3","64.01","France","Nyse Euronext - Euronext Paris","USD","0.82","EUR"
"HKD","HKD CASH","Cash and/or Derivatives","Cash","136,037.11","0.15","136,037.11","10,554.00","-","-","-","12.89","Hong Kong","-","USD","7.76","HKD"
"ADYEN","ADYEN NV","Information Technology","Equity","135,482.30","0.15","135,482.30","64.00","-","NL0012969182","BZ1HM42","2,119.66","Netherlands","Euronext Amsterdam","USD","0.82","EUR"
"WOW","WOOLWORTHS GROUP LTD","Consumer Staples","Equity","134,654.64","0.15","134,654.64","4,386.00","S69812394","AU000000WOW2","6981239","30.70","Australia","Asx - All Markets","USD","1.30","AUD"
"EUR","EUR/USD","Cash and/or Derivatives","Forwards","133,951.50","0.15","133,951.50","133,952.00","-","-","-","1.00","United States","-","USD","1.00","USD"
"INGA","ING GROEP NV","Financials","Equity","133,381.31","0.15","133,381.31","13,638.00","-","NL0011821202","BZ57390","9.78","Netherlands","Euronext Amsterdam","USD","0.82","EUR"
